design_id,length,net_charge_pH7.4,gravy,hydrophobic_moment,aggregation_proxy,cys_count,delivery_proxy,n_liabilities,liabilities
KPC3_148_0,34,-0.03,0.794,0.202,2.486,0,0.168,1,homopolymer_run>=4
KPC3_148_1,34,-3.03,0.397,0.266,2.643,0,0.222,1,homopolymer_run>=4
KPC3_149_0,34,-0.02,1.368,0.101,1.8,0,0.085,1,homopolymer_run>=4
KPC3_149_1,34,-0.02,1.362,0.082,1.8,0,0.068,1,homopolymer_run>=4
KPC3_150_0,34,-2.03,-0.329,0.426,1.4,0,0.355,2,motif_DG;homopolymer_run>=4
KPC3_150_1,34,-2.02,-0.538,0.607,1.4,0,0.5,3,motif_DG;motif_DP;homopolymer_run>=4
KPC3_151_0,34,-0.03,0.985,0.121,2.186,0,0.101,2,N-term_Met(ox);homopolymer_run>=4
KPC3_151_1,34,-3.03,0.338,0.49,2.143,0,0.408,2,N-term_Met(ox);homopolymer_run>=4
KPC3_152_0,34,-3.03,-1.332,0.712,0.4,0,0.5,0,
KPC3_152_1,34,0.97,-1.374,0.815,0.5,0,0.581,0,
KPC3_153_0,34,-4.02,0.059,0.358,1.486,0,0.298,1,homopolymer_run>=4
KPC3_153_1,34,-0.02,0.876,0.093,2.086,0,0.078,1,homopolymer_run>=4
KPC3_154_0,34,-1.02,0.021,0.251,0.929,0,0.209,2,motif_DG;homopolymer_run>=4
KPC3_154_1,34,-0.02,-0.197,0.062,0.543,0,0.052,1,homopolymer_run>=4
KPC3_155_0,34,-3.02,0.738,0.149,1.8,0,0.124,2,motif_DG;homopolymer_run>=4
KPC3_155_1,34,-1.02,0.606,0.316,2.429,0,0.263,2,motif_DG;homopolymer_run>=4
KPC3_156_0,34,-4.02,-0.935,0.539,0.743,0,0.449,1,motif_DP
KPC3_156_1,34,-6.02,-0.847,0.372,0.886,0,0.31,1,motif_DP
KPC3_157_0,34,0.97,0.682,0.303,2.714,0,0.334,1,homopolymer_run>=4
KPC3_157_1,34,0.98,0.065,0.38,1.571,0,0.398,1,homopolymer_run>=4
KPC3_158_0,34,0.09,-0.415,0.421,1.2,0,0.358,0,
KPC3_158_1,34,-0.95,0.212,0.409,1.571,0,0.34,0,
KPC3_159_0,34,1.97,-0.406,0.406,1.829,0,0.503,0,
KPC3_159_1,34,0.97,-0.874,0.366,1.5,0,0.386,0,
KPC3_160_0,31,-0.02,0.087,0.109,1.2,0,0.091,1,homopolymer_run>=4
KPC3_160_1,31,-1.02,0.139,0.179,0.743,0,0.15,1,homopolymer_run>=4
KPC3_161_0,31,-1.99,-0.69,0.524,1.414,0,0.436,0,
KPC3_161_1,31,-0.99,-0.877,0.454,0.986,0,0.379,0,
KPC3_162_0,31,-3.02,-0.342,0.524,1.2,0,0.436,0,
KPC3_162_1,31,-3.02,-0.561,0.513,1.471,0,0.427,0,
KPC3_163_0,31,-2.02,0.277,0.301,0.729,0,0.251,3,motif_DG;motif_DP;motif_NS
KPC3_163_1,31,-3.02,0.116,0.218,0.671,0,0.182,4,motif_DG;motif_DP;motif_NS;homopolymer_run>=4
KPC3_164_0,31,-0.03,1.042,0.124,2.4,0,0.104,1,homopolymer_run>=4
KPC3_164_1,31,-0.02,0.871,0.292,1.771,0,0.243,1,homopolymer_run>=4
KPC3_165_0,31,-3.02,-1.394,0.661,0.6,0,0.5,0,
KPC3_165_1,31,-2.03,-1.471,0.67,0.329,0,0.5,0,
KPC3_166_0,31,-4.03,-0.077,0.503,1.271,0,0.419,2,motif_NG;motif_DP
KPC3_166_1,31,-3.03,0.126,0.596,1.543,0,0.497,1,motif_DG
KPC3_167_0,31,-2.03,-0.287,0.305,1.157,0,0.254,1,motif_DG
KPC3_167_1,31,-2.03,-0.245,0.324,1.543,0,0.27,1,motif_DG
KPC3_168_0,31,-5.02,-0.1,0.407,1.014,0,0.339,3,N-term_Met(ox);motif_NG;motif_DG
KPC3_168_1,31,-3.02,-0.419,0.435,0.857,0,0.363,3,N-term_Met(ox);motif_NG;motif_DG
KPC3_169_0,31,-1.02,0.071,0.394,1.571,0,0.329,1,motif_DG
KPC3_169_1,31,-0.03,0.123,0.307,1.443,0,0.256,1,motif_DG
KPC3_170_0,27,-1.02,0.759,0.276,1.457,0,0.23,2,motif_DG;homopolymer_run>=4
KPC3_170_1,27,-0.02,0.681,0.15,1.514,0,0.125,1,homopolymer_run>=4
KPC3_171_0,27,0.97,0.641,0.225,1.986,0,0.268,0,
KPC3_171_1,27,-1.02,-0.026,0.375,0.886,0,0.312,1,N-term_Q/E(pyroglutamate)
KPC3_172_0,27,-3.02,-0.959,0.376,1.457,0,0.314,1,homopolymer_run>=4
KPC3_172_1,27,-1.02,-0.737,0.506,1.314,0,0.422,2,motif_DP;homopolymer_run>=4
KPC3_173_0,27,-0.02,0.333,0.025,1.486,0,0.021,1,homopolymer_run>=4
KPC3_173_1,27,-0.02,-0.126,0.133,0.771,0,0.111,1,homopolymer_run>=4
KPC3_174_0,27,-1.02,-0.704,0.516,0.214,0,0.43,0,
KPC3_174_1,27,-2.02,-0.685,0.476,0.157,0,0.396,1,motif_DG
KPC3_175_0,27,-3.02,-0.089,0.249,1.243,0,0.207,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_175_1,27,-2.02,-0.207,0.295,0.629,0,0.246,1,homopolymer_run>=4
KPC3_176_0,27,-0.02,-0.104,0.105,0.571,0,0.087,1,homopolymer_run>=4
KPC3_176_1,27,-0.02,0.293,0.108,1.129,0,0.09,1,homopolymer_run>=4
KPC3_177_0,27,-0.02,0.904,0.035,1.8,0,0.029,1,homopolymer_run>=4
KPC3_177_1,27,-3.02,-0.759,0.564,0.257,0,0.47,1,homopolymer_run>=4
KPC3_178_0,27,-1.02,0.559,0.454,1.514,0,0.378,0,
KPC3_178_1,27,-1.03,0.444,0.385,1.771,0,0.321,1,homopolymer_run>=4
KPC3_179_0,27,-4.02,-0.263,0.27,1.957,0,0.225,1,motif_DG
KPC3_179_1,27,-4.02,-0.259,0.431,1.214,0,0.359,2,motif_DG;motif_DP
KPC3_180_0,44,-1.02,0.545,0.212,1.786,0,0.176,1,homopolymer_run>=4
KPC3_180_1,44,-1.02,0.382,0.384,1.771,0,0.32,2,motif_DP;homopolymer_run>=4
KPC3_181_0,44,-3.95,-0.359,0.496,1.214,0,0.413,0,
KPC3_181_1,44,-3.95,-0.609,0.496,0.657,0,0.413,0,
KPC3_182_0,44,-2.02,0.973,0.316,2.2,0,0.263,0,
KPC3_182_1,44,-5.02,0.457,0.287,2.1,0,0.239,1,motif_NG
KPC3_183_0,44,-2.03,-0.359,0.645,1.757,0,0.5,1,N-term_Met(ox)
KPC3_183_1,44,0.97,-0.375,0.626,1.7,0,0.581,1,N-term_Met(ox)
KPC3_184_0,44,-3.02,0.493,0.329,1.229,0,0.274,1,motif_DG
KPC3_184_1,44,-1.02,0.836,0.289,2.171,0,0.241,1,homopolymer_run>=4
KPC3_185_0,44,0.97,-0.564,0.419,0.157,0,0.43,3,motif_DP;motif_DS;homopolymer_run>=4
KPC3_185_1,44,-1.03,-0.486,0.41,0.886,0,0.342,2,motif_DP;homopolymer_run>=4
KPC3_186_0,44,-1.02,0.755,0.18,2.171,0,0.15,1,homopolymer_run>=4
KPC3_186_1,44,-0.02,0.759,0.445,2.757,0,0.371,1,homopolymer_run>=4
KPC3_187_0,44,-2.02,-0.22,0.751,1.0,0,0.5,0,
KPC3_187_1,44,-0.03,-0.084,0.737,1.0,0,0.5,0,
KPC3_188_0,44,-0.02,0.08,0.569,1.8,0,0.475,1,homopolymer_run>=4
KPC3_188_1,44,-0.02,0.284,0.572,1.8,0,0.477,0,
KPC3_189_0,44,-0.99,-0.4,0.412,1.057,0,0.343,1,motif_NS
KPC3_189_1,44,-0.99,-0.291,0.474,2.071,0,0.395,1,motif_DG
KPC3_190_0,26,-1.03,-1.212,0.365,0.157,0,0.304,1,motif_NS
KPC3_190_1,26,2.97,-1.5,0.451,0.957,0,0.623,1,motif_NS
KPC3_191_0,26,0.97,-0.204,0.33,2.314,0,0.356,1,N-term_Q/E(pyroglutamate)
KPC3_191_1,26,-0.03,0.285,0.378,2.314,0,0.315,1,N-term_Q/E(pyroglutamate)
KPC3_192_0,26,-2.02,-0.542,0.345,0.829,0,0.288,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_192_1,26,-2.02,0.481,0.309,1.471,0,0.258,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_193_0,26,-1.02,-0.235,0.682,1.3,0,0.5,1,N-term_Q/E(pyroglutamate)
KPC3_193_1,26,-3.03,-0.235,0.517,1.543,0,0.431,1,N-term_Q/E(pyroglutamate)
KPC3_194_0,26,-1.03,-1.0,0.318,0.829,0,0.265,2,N-term_Q/E(pyroglutamate);motif_DP
KPC3_194_1,26,-3.02,-0.662,0.442,1.971,0,0.368,2,N-term_Q/E(pyroglutamate);motif_DP
KPC3_195_0,26,-0.02,0.242,0.113,0.829,0,0.094,1,homopolymer_run>=4
KPC3_195_1,26,-0.02,0.088,0.233,0.786,0,0.194,1,homopolymer_run>=4
KPC3_196_0,26,-1.02,0.688,0.759,1.957,0,0.5,1,homopolymer_run>=4
KPC3_196_1,26,-1.03,-0.865,0.673,0.143,0,0.5,1,homopolymer_run>=4
KPC3_197_0,26,0.97,-0.158,0.462,1.957,0,0.466,0,
KPC3_197_1,26,-2.03,-0.762,0.359,0.914,0,0.299,0,
KPC3_198_0,26,-0.02,0.181,0.624,2.429,0,0.5,1,N-term_Q/E(pyroglutamate)
KPC3_198_1,26,0.98,1.065,0.723,2.143,0,0.581,0,
KPC3_199_0,26,-1.03,0.923,0.461,1.957,0,0.384,0,
KPC3_199_1,26,-0.02,0.862,0.266,2.086,0,0.222,2,motif_DG;homopolymer_run>=4
KPC3_200_0,37,-0.02,0.449,0.133,1.543,0,0.111,1,homopolymer_run>=4
KPC3_200_1,37,-1.02,0.711,0.159,1.543,0,0.132,1,homopolymer_run>=4
KPC3_201_0,37,-0.02,0.157,0.244,1.771,0,0.203,1,homopolymer_run>=4
KPC3_201_1,37,-0.03,0.408,0.199,1.743,0,0.166,1,homopolymer_run>=4
KPC3_202_0,37,0.97,-0.751,0.683,-0.157,0,0.581,1,motif_NG
KPC3_202_1,37,0.97,-0.662,0.684,0.471,0,0.581,1,motif_NG
KPC3_203_0,37,-2.98,-0.13,0.325,1.329,0,0.27,2,motif_DP;homopolymer_run>=4
KPC3_203_1,37,-2.98,-0.211,0.261,1.329,0,0.218,2,motif_DP;homopolymer_run>=4
KPC3_204_0,37,-1.02,1.073,0.146,2.086,0,0.122,1,homopolymer_run>=4
KPC3_204_1,37,-1.02,1.019,0.139,1.8,0,0.116,1,homopolymer_run>=4
KPC3_205_0,37,-3.02,-0.027,0.368,1.043,0,0.307,1,homopolymer_run>=4
KPC3_205_1,37,-1.02,-0.073,0.547,0.857,0,0.455,1,homopolymer_run>=4
KPC3_206_0,37,-0.02,0.614,0.132,2.2,0,0.11,1,homopolymer_run>=4
KPC3_206_1,37,-0.02,0.427,0.317,2.629,0,0.264,1,homopolymer_run>=4
KPC3_207_0,37,-3.03,0.022,0.612,1.614,0,0.5,0,
KPC3_207_1,37,-2.03,-0.341,0.585,1.614,0,0.488,0,
KPC3_208_0,37,0.97,1.262,0.284,2.771,0,0.318,1,homopolymer_run>=4
KPC3_208_1,37,0.97,1.235,0.336,2.514,0,0.361,1,homopolymer_run>=4
KPC3_209_0,37,-1.03,-0.105,0.314,1.543,0,0.262,0,
KPC3_209_1,37,-3.03,-0.132,0.186,1.543,0,0.155,0,
KPC3_210_0,30,-2.03,-0.2,0.451,1.157,0,0.376,1,motif_DP
KPC3_210_1,30,-0.03,0.04,0.518,1.9,0,0.432,0,
KPC3_211_0,30,-2.03,-0.423,0.424,0.8,0,0.354,3,motif_DG;motif_DP;homopolymer_run>=4
KPC3_211_1,30,-2.03,-0.267,0.354,0.929,0,0.295,1,motif_DG
KPC3_212_0,30,-1.02,-0.357,0.688,0.914,0,0.5,1,homopolymer_run>=4
KPC3_212_1,30,-3.02,0.133,0.674,2.086,0,0.5,1,homopolymer_run>=4
KPC3_213_0,30,-1.03,-0.51,0.407,1.514,0,0.339,1,N-term_Met(ox)
KPC3_213_1,30,-5.02,-0.133,0.426,1.357,0,0.355,0,
KPC3_214_0,30,-3.03,0.113,0.257,1.229,0,0.214,2,motif_DG;motif_DP
KPC3_214_1,30,-1.02,0.173,0.266,1.171,0,0.222,1,motif_DP
KPC3_215_0,30,-1.02,1.247,0.256,2.114,0,0.213,1,homopolymer_run>=4
KPC3_215_1,30,-1.02,1.183,0.216,2.114,0,0.18,1,homopolymer_run>=4
KPC3_216_0,30,-1.02,1.003,0.289,2.229,0,0.241,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_216_1,30,-0.02,1.11,0.382,2.771,0,0.319,0,
KPC3_217_0,30,0.98,0.763,0.473,1.8,0,0.475,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_217_1,30,4.97,0.423,0.406,2.086,0,0.753,1,homopolymer_run>=4
KPC3_218_0,30,-3.02,-0.34,0.351,0.557,0,0.293,2,motif_DP;homopolymer_run>=4
KPC3_218_1,30,-4.02,-0.39,0.359,0.471,0,0.3,2,motif_DP;homopolymer_run>=4
KPC3_219_0,30,-2.02,-0.173,0.636,1.786,0,0.5,1,N-term_Q/E(pyroglutamate)
KPC3_219_1,30,-4.02,0.04,0.493,1.214,0,0.411,0,
KPC3_220_0,45,-4.02,-0.109,0.368,0.814,0,0.307,3,motif_NG;motif_DG;motif_DP
KPC3_220_1,45,-6.02,0.02,0.394,1.2,0,0.329,2,motif_DG;motif_DP
KPC3_221_0,45,-2.03,0.124,0.456,1.8,0,0.38,1,homopolymer_run>=4
KPC3_221_1,45,-2.03,-0.262,0.456,1.343,0,0.38,1,homopolymer_run>=4
KPC3_222_0,45,-5.02,-0.142,0.405,1.1,0,0.337,1,homopolymer_run>=4
KPC3_222_1,45,-4.02,-0.164,0.487,1.1,0,0.406,1,motif_DG
KPC3_223_0,45,-1.03,-0.538,0.581,0.671,0,0.484,0,
KPC3_223_1,45,-2.03,-0.838,0.44,0.614,0,0.367,0,
KPC3_224_0,45,-0.02,1.387,0.071,1.8,0,0.059,1,homopolymer_run>=4
KPC3_224_1,45,-0.02,1.273,0.12,1.8,0,0.1,1,homopolymer_run>=4
KPC3_225_0,45,-0.02,0.736,0.14,2.143,0,0.117,1,homopolymer_run>=4
KPC3_225_1,45,-0.02,0.636,0.161,2.286,0,0.134,1,homopolymer_run>=4
KPC3_226_0,45,-5.03,-0.893,0.577,0.6,0,0.481,2,motif_DG;homopolymer_run>=4
KPC3_226_1,45,-5.03,-0.233,0.397,1.071,0,0.331,1,motif_DG
KPC3_227_0,45,-4.02,-0.68,0.302,1.471,0,0.252,2,motif_DG;motif_DS
KPC3_227_1,45,-4.02,-0.682,0.37,1.371,0,0.308,2,motif_DG;motif_DS
KPC3_228_0,45,-3.02,0.233,0.29,1.371,0,0.242,2,motif_DG;homopolymer_run>=4
KPC3_228_1,45,-3.03,-0.111,0.238,0.7,0,0.199,2,motif_DG;homopolymer_run>=4
KPC3_229_0,45,-6.02,-0.7,0.448,1.171,0,0.374,0,
KPC3_229_1,45,-5.02,-0.304,0.434,1.171,0,0.361,0,
KPC3_230_0,28,-0.03,-0.064,0.495,2.057,0,0.412,1,homopolymer_run>=4
KPC3_230_1,28,-0.03,-0.029,0.52,1.871,0,0.433,1,homopolymer_run>=4
KPC3_231_0,28,-0.02,0.164,0.765,1.5,0,0.5,0,
KPC3_231_1,28,-2.02,-1.604,0.431,0.743,0,0.359,0,
KPC3_232_0,28,-0.02,1.0,0.1,1.771,0,0.083,1,homopolymer_run>=4
KPC3_232_1,28,-1.02,0.814,0.142,1.8,0,0.118,1,homopolymer_run>=4
KPC3_233_0,28,-1.03,0.246,0.54,1.786,0,0.45,0,
KPC3_233_1,28,-1.02,0.714,0.48,2.414,0,0.4,0,
KPC3_234_0,28,-0.02,0.107,0.073,0.571,0,0.061,1,homopolymer_run>=4
KPC3_234_1,28,-0.02,0.029,0.163,0.543,0,0.136,1,homopolymer_run>=4
KPC3_235_0,28,-2.02,0.686,0.341,2.429,0,0.284,2,motif_DP;homopolymer_run>=4
KPC3_235_1,28,-3.02,0.046,0.331,1.629,0,0.276,2,motif_DP;homopolymer_run>=4
KPC3_236_0,28,-0.02,0.504,0.145,1.514,0,0.121,0,
KPC3_236_1,28,-0.02,0.214,0.145,1.514,0,0.121,0,
KPC3_237_0,28,-1.02,0.086,0.155,1.0,0,0.129,1,homopolymer_run>=4
KPC3_237_1,28,-0.02,-0.332,0.26,0.714,0,0.217,1,homopolymer_run>=4
KPC3_238_0,28,-4.02,-0.436,0.404,0.586,0,0.336,1,motif_DP
KPC3_238_1,28,-2.02,-0.368,0.345,1.214,0,0.287,1,motif_DP
KPC3_239_0,28,-3.02,-0.296,0.531,2.057,0,0.442,0,
KPC3_239_1,28,-4.02,0.018,0.354,1.229,0,0.295,1,homopolymer_run>=4
KPC3_240_0,29,-2.02,-0.39,0.611,1.543,0,0.5,1,motif_DP
KPC3_240_1,29,-5.02,-0.303,0.416,1.414,0,0.347,0,
KPC3_241_0,29,-4.02,-0.545,0.629,0.314,0,0.5,1,motif_DP
KPC3_241_1,29,-4.02,-0.621,0.629,0.314,0,0.5,2,motif_DP;homopolymer_run>=4
KPC3_242_0,29,-1.02,-1.324,0.616,0.129,0,0.5,1,N-term_Q/E(pyroglutamate)
KPC3_242_1,29,-0.02,-0.9,0.666,0.114,0,0.5,0,
KPC3_243_0,29,-2.03,-0.683,0.575,0.943,0,0.479,2,N-term_Met(ox);motif_DG
KPC3_243_1,29,-2.03,-0.89,0.581,0.357,0,0.484,3,N-term_Met(ox);motif_NG;motif_DP
KPC3_244_0,29,-0.02,0.914,0.116,2.086,0,0.096,1,homopolymer_run>=4
KPC3_244_1,29,-0.02,0.51,0.126,1.8,0,0.105,1,homopolymer_run>=4
KPC3_245_0,29,-1.02,-0.455,0.173,0.529,0,0.144,1,homopolymer_run>=4
KPC3_245_1,29,-1.02,0.107,0.094,1.314,0,0.079,1,homopolymer_run>=4
KPC3_246_0,29,-2.99,-0.131,0.31,1.8,0,0.259,1,motif_NG
KPC3_246_1,29,-2.03,0.021,0.584,1.457,0,0.487,0,
KPC3_247_0,29,-1.03,0.39,0.566,1.429,0,0.472,0,
KPC3_247_1,29,-1.03,0.834,0.739,3.1,0,0.5,0,
KPC3_248_0,29,-3.02,-0.221,0.485,1.371,0,0.404,2,N-term_Q/E(pyroglutamate);motif_DG
KPC3_248_1,29,-6.02,0.176,0.369,1.871,0,0.307,2,N-term_Q/E(pyroglutamate);motif_DG
KPC3_249_0,29,-0.99,-0.566,0.312,0.643,0,0.26,1,motif_DS
KPC3_249_1,29,-1.99,-0.066,0.256,1.143,0,0.213,0,
KPC3_250_0,39,-5.02,-0.982,0.531,0.229,0,0.442,3,motif_DG;motif_DP;motif_NS
KPC3_250_1,39,-4.03,-0.744,0.272,0.5,0,0.227,3,motif_NG;motif_DG;motif_DP
KPC3_251_0,39,-4.99,-0.459,0.367,1.429,0,0.306,3,motif_DG;motif_DP;motif_DS
KPC3_251_1,39,-4.99,-0.526,0.276,1.329,0,0.23,2,motif_DG;motif_DP
KPC3_252_0,39,-5.02,-0.705,0.357,0.771,0,0.298,2,motif_DG;motif_DP
KPC3_252_1,39,-5.02,-0.656,0.277,2.171,0,0.23,2,motif_DG;motif_DP
KPC3_253_0,39,-4.03,-1.21,0.409,0.286,0,0.341,1,motif_DP
KPC3_253_1,39,-6.03,-1.236,0.48,0.743,0,0.4,1,motif_DP
KPC3_254_0,39,0.01,-0.487,0.61,1.286,0,0.501,0,
KPC3_254_1,39,2.01,-0.438,0.574,1.386,0,0.645,0,
KPC3_255_0,39,0.01,-0.621,0.582,0.9,0,0.486,1,motif_DP
KPC3_255_1,39,-4.02,0.133,0.433,1.429,0,0.361,2,motif_DP;homopolymer_run>=4
KPC3_256_0,39,-2.02,-0.136,0.462,0.714,0,0.385,1,homopolymer_run>=4
KPC3_256_1,39,-1.02,-0.687,0.332,0.229,0,0.277,1,homopolymer_run>=4
KPC3_257_0,39,-3.02,0.359,0.501,3.029,0,0.417,1,motif_DP
KPC3_257_1,39,-2.02,0.018,0.526,2.4,0,0.438,1,motif_DP
KPC3_258_0,39,-1.02,0.867,0.155,2.429,0,0.129,2,motif_DG;homopolymer_run>=4
KPC3_258_1,39,-3.03,0.346,0.418,1.514,0,0.348,2,motif_DG;homopolymer_run>=4
KPC3_259_0,39,-1.03,-0.556,0.621,0.629,0,0.5,2,motif_NG;homopolymer_run>=4
KPC3_259_1,39,-0.99,-0.495,0.629,1.6,0,0.5,1,homopolymer_run>=4
KPC3_260_0,27,-0.02,-0.526,0.083,-0.086,0,0.069,1,homopolymer_run>=4
KPC3_260_1,27,-0.02,-0.311,0.167,0.057,0,0.139,1,homopolymer_run>=4
KPC3_261_0,27,-3.02,-1.237,0.381,0.029,0,0.318,1,motif_NG
KPC3_261_1,27,-2.02,-1.252,0.452,-0.029,0,0.376,1,motif_NG
KPC3_262_0,27,-4.02,0.126,0.496,2.371,0,0.414,1,homopolymer_run>=4
KPC3_262_1,27,-3.02,0.826,0.456,2.371,0,0.38,1,homopolymer_run>=4
KPC3_263_0,27,-0.02,-0.433,0.377,0.714,0,0.314,2,motif_DG;motif_DP
KPC3_263_1,27,-0.99,-0.352,0.452,0.629,0,0.377,3,N-term_Met(ox);motif_DG;motif_DP
KPC3_264_0,27,-2.02,-0.504,0.293,0.571,0,0.244,2,motif_DP;homopolymer_run>=4
KPC3_264_1,27,-2.02,-0.344,0.342,1.529,0,0.285,3,N-term_Q/E(pyroglutamate);motif_DP;homopolymer_run>=4
KPC3_265_0,27,-1.02,-0.181,0.523,0.671,0,0.435,1,motif_DP
KPC3_265_1,27,-2.02,-0.548,0.482,0.6,0,0.401,1,motif_DP
KPC3_266_0,27,-3.03,-0.596,0.375,0.5,0,0.312,0,
KPC3_266_1,27,-4.02,-0.481,0.467,0.5,0,0.389,0,
KPC3_267_0,27,-1.02,-0.263,0.559,1.329,0,0.466,2,motif_DP;homopolymer_run>=4
KPC3_267_1,27,-0.02,1.319,0.239,1.8,0,0.199,1,homopolymer_run>=4
KPC3_268_0,27,-1.99,0.859,0.411,2.429,0,0.342,0,
KPC3_268_1,27,-3.02,0.659,0.433,1.671,0,0.361,1,motif_NG
KPC3_269_0,27,-1.02,0.289,0.264,1.714,0,0.22,0,
KPC3_269_1,27,-2.02,0.559,0.234,2.429,0,0.195,0,
KPC3_270_0,26,-2.03,-0.054,0.264,1.643,0,0.22,1,homopolymer_run>=4
KPC3_270_1,26,-2.02,0.038,0.211,0.614,0,0.176,1,homopolymer_run>=4
KPC3_271_0,26,0.98,0.604,0.491,1.486,0,0.491,0,
KPC3_271_1,26,1.97,0.546,0.493,1.514,0,0.576,0,
KPC3_272_0,26,1.97,-0.585,0.304,0.571,0,0.418,0,
KPC3_272_1,26,0.97,-0.55,0.463,0.171,0,0.467,0,
KPC3_273_0,26,0.98,-0.404,0.323,0.271,0,0.351,1,homopolymer_run>=4
KPC3_273_1,26,-0.02,0.35,0.154,1.171,0,0.129,1,homopolymer_run>=4
KPC3_274_0,26,-1.02,0.692,0.133,1.171,0,0.111,1,homopolymer_run>=4
KPC3_274_1,26,-3.03,0.296,0.247,1.486,0,0.206,1,homopolymer_run>=4
KPC3_275_0,26,1.97,0.042,0.421,1.129,0,0.515,0,
KPC3_275_1,26,1.97,0.385,0.528,1.786,0,0.605,0,
KPC3_276_0,26,-2.02,0.519,0.34,2.2,0,0.284,1,motif_DS
KPC3_276_1,26,-2.02,0.877,0.385,2.543,0,0.321,0,
KPC3_277_0,26,-0.02,-0.031,0.438,1.771,0,0.365,1,motif_DP
KPC3_277_1,26,-3.03,-0.812,0.403,1.457,0,0.336,3,N-term_Met(ox);motif_DG;motif_DP
KPC3_278_0,26,-0.02,-0.046,0.071,0.229,0,0.059,1,homopolymer_run>=4
KPC3_278_1,26,-0.02,-0.131,0.083,0.543,0,0.069,1,homopolymer_run>=4
KPC3_279_0,26,-0.02,-0.331,0.401,0.914,0,0.334,2,motif_DG;homopolymer_run>=4
KPC3_279_1,26,-1.02,-0.496,0.26,0.343,0,0.217,3,motif_NG;motif_DG;homopolymer_run>=4
KPC3_280_0,13,0.98,-0.008,0.214,0.343,0,0.26,0,
KPC3_280_1,13,-0.02,0.254,0.155,0.486,0,0.129,0,
KPC3_281_0,13,-2.02,-0.385,0.092,0.371,0,0.077,1,motif_DP
KPC3_281_1,13,-1.02,-0.346,0.107,-0.171,0,0.09,1,homopolymer_run>=4
KPC3_282_0,13,-0.02,1.577,0.135,2.086,0,0.112,1,homopolymer_run>=4
KPC3_282_1,13,-0.02,1.577,0.056,2.086,0,0.047,1,homopolymer_run>=4
KPC3_283_0,13,-0.02,0.154,0.101,0.2,0,0.084,1,homopolymer_run>=4
KPC3_283_1,13,-0.02,0.154,0.101,0.2,0,0.084,1,homopolymer_run>=4
KPC3_284_0,13,-0.02,-0.292,0.165,0.2,0,0.138,0,
KPC3_284_1,13,0.97,-0.885,0.234,-0.457,0,0.276,0,
KPC3_285_0,13,-0.02,0.962,0.134,1.0,0,0.111,0,
KPC3_285_1,13,-0.02,0.192,0.134,0.343,0,0.111,0,
KPC3_286_0,13,-1.02,0.054,0.452,1.129,0,0.376,0,
KPC3_286_1,13,-1.02,0.369,0.22,1.657,0,0.184,0,
KPC3_287_0,13,0.97,0.5,0.375,1.0,0,0.394,0,
KPC3_287_1,13,-0.02,0.362,0.225,0.629,0,0.188,0,
KPC3_288_0,13,-0.99,0.162,0.077,0.271,0,0.064,0,
KPC3_288_1,13,-0.99,0.015,0.206,0.029,0,0.171,0,
KPC3_289_0,13,0.97,-0.292,0.354,0.457,0,0.376,0,
KPC3_289_1,13,-0.03,0.085,0.294,0.343,0,0.245,0,
KPC3_290_0,45,-0.02,-0.16,0.48,1.286,0,0.4,0,
KPC3_290_1,45,0.01,0.198,0.725,2.086,0,0.501,0,
KPC3_291_0,45,-1.02,0.9,0.474,2.429,0,0.395,1,motif_DG
KPC3_291_1,45,0.98,0.8,0.384,1.886,0,0.402,1,homopolymer_run>=4
KPC3_292_0,45,-2.02,0.704,0.247,2.186,0,0.206,1,homopolymer_run>=4
KPC3_292_1,45,-2.02,0.442,0.217,1.157,0,0.181,0,
KPC3_293_0,45,-1.02,0.522,0.337,1.486,0,0.281,1,homopolymer_run>=4
KPC3_293_1,45,-1.02,0.364,0.344,1.8,0,0.287,2,motif_DS;homopolymer_run>=4
KPC3_294_0,45,-5.03,-0.2,0.363,0.886,0,0.303,1,motif_DG
KPC3_294_1,45,-2.03,-0.569,0.394,0.257,0,0.329,2,motif_DP;homopolymer_run>=4
KPC3_295_0,45,-0.98,-0.738,0.628,0.871,0,0.5,0,
KPC3_295_1,45,-2.98,-0.642,0.609,1.014,0,0.5,0,
KPC3_296_0,45,-2.03,-0.471,0.411,0.729,0,0.342,2,motif_NS;homopolymer_run>=4
KPC3_296_1,45,-6.02,-0.091,0.427,0.943,0,0.356,2,motif_NS;homopolymer_run>=4
KPC3_297_0,45,-1.99,-0.258,0.491,1.457,0,0.409,2,motif_DG;motif_DP
KPC3_297_1,45,-2.02,-0.66,0.464,1.329,0,0.387,2,motif_DG;motif_DP
KPC3_298_0,45,-6.0,-1.047,0.538,1.143,0,0.448,1,motif_DS
KPC3_298_1,45,-8.99,-0.876,0.543,1.143,0,0.452,1,motif_DS
KPC3_299_0,45,-1.02,1.329,0.145,2.143,0,0.121,1,homopolymer_run>=4
